sample_id,task,anchor,layer,history_id,candidate_id,candidate_source,residual_log_log_slope,relative_error_log_log_slope
synthetic_niah_85,niah_single_1,64,0,H1,selector_04_snapkv,snapkv,1.9484746894682854,0.943216096676058
synthetic_niah_85,niah_single_1,64,0,H2,selector_04_snapkv,snapkv,1.9484746894682854,0.943216096676058
synthetic_niah_85,niah_single_1,64,0,H3,selector_04_snapkv,snapkv,1.956018009539829,0.9469878999892027
synthetic_niah_85,niah_single_1,64,0,H1,selector_05_old_stale_core,old_stale_core,1.939836268547153,0.9336005797774363
synthetic_niah_85,niah_single_1,64,0,H2,selector_05_old_stale_core,old_stale_core,1.939836268547153,0.9336005797774363
synthetic_niah_85,niah_single_1,64,0,H3,selector_05_old_stale_core,old_stale_core,1.9592927643427398,0.9473080639580326
synthetic_niah_85,niah_single_1,64,0,H1,selector_06_fresh_core,fresh_core,1.9575236832498506,0.9529952482744755
synthetic_niah_85,niah_single_1,64,0,H2,selector_06_fresh_core,fresh_core,1.9575236832498506,0.9529952482744755
synthetic_niah_85,niah_single_1,64,0,H3,selector_06_fresh_core,fresh_core,1.9583172799355986,0.9498945394657684
synthetic_niah_85,niah_single_1,64,0,H1,selector_07_random_reference,random_reference,1.9123031571863736,0.9073948510625911
synthetic_niah_85,niah_single_1,64,0,H2,selector_07_random_reference,random_reference,1.9123031571863736,0.9073948510625911
synthetic_niah_85,niah_single_1,64,0,H3,selector_07_random_reference,random_reference,1.936966791633501,0.9229799387241197
synthetic_niah_85,niah_single_1,64,14,H1,selector_00_attention_only,attention_only,0.44038112470677276,-0.5595824446303558
synthetic_niah_85,niah_single_1,64,14,H2,selector_00_attention_only,attention_only,0.44784957072401227,-0.5517981436701347
synthetic_niah_85,niah_single_1,64,14,H3,selector_00_attention_only,attention_only,0.4079796843987788,-0.5916892972115056
synthetic_niah_85,niah_single_1,64,14,H1,selector_01_aov,aov,0.3450435791912055,-0.6557982460434751
synthetic_niah_85,niah_single_1,64,14,H2,selector_01_aov,aov,0.4290753067945149,-0.5707312839483595
synthetic_niah_85,niah_single_1,64,14,H3,selector_01_aov,aov,0.33652756035543774,-0.6620816098850947
synthetic_niah_85,niah_single_1,64,14,H1,selector_02_aor,aor,0.34149856614501517,-0.6595013845598421
synthetic_niah_85,niah_single_1,64,14,H2,selector_02_aor,aor,0.276938665871317,-0.7247190553645252
synthetic_niah_85,niah_single_1,64,14,H3,selector_02_aor,aor,0.32209114191229804,-0.6774755915047979
synthetic_niah_85,niah_single_1,64,14,H1,selector_03_v_ridge,v_ridge,1.3471536574887482,0.3482552263352115
synthetic_niah_85,niah_single_1,64,14,H2,selector_03_v_ridge,v_ridge,1.349597236609813,0.35013981841499037
synthetic_niah_85,niah_single_1,64,14,H3,selector_03_v_ridge,v_ridge,1.460214899675249,0.46155850341993443
synthetic_niah_85,niah_single_1,64,14,H1,selector_04_snapkv,snapkv,1.3646822023880794,0.3659635181095482
synthetic_niah_85,niah_single_1,64,14,H2,selector_04_snapkv,snapkv,1.4400419182096231,0.44132478563596456
synthetic_niah_85,niah_single_1,64,14,H3,selector_04_snapkv,snapkv,1.4842350329003804,0.4860995251569906
synthetic_niah_85,niah_single_1,64,14,H1,selector_05_old_stale_core,old_stale_core,1.7816454359531952,0.7846303700391756
synthetic_niah_85,niah_single_1,64,14,H2,selector_05_old_stale_core,old_stale_core,1.862182682211183,0.8657475568681802
synthetic_niah_85,niah_single_1,64,14,H3,selector_05_old_stale_core,old_stale_core,1.8228112099163019,0.8261070609950663
synthetic_niah_85,niah_single_1,64,14,H1,selector_06_fresh_core,fresh_core,1.0089080608728982,0.009594918359128688
synthetic_niah_85,niah_single_1,64,14,H2,selector_06_fresh_core,fresh_core,1.0063097964550067,0.00673020969440476
synthetic_niah_85,niah_single_1,64,14,H3,selector_06_fresh_core,fresh_core,0.9426383770151846,-0.05547175370407296
synthetic_niah_85,niah_single_1,64,14,H1,selector_07_random_reference,random_reference,1.9454287206935765,0.9542590030731138
synthetic_niah_85,niah_single_1,64,14,H2,selector_07_random_reference,random_reference,2.0068587878343758,1.016115031782217
synthetic_niah_85,niah_single_1,64,14,H3,selector_07_random_reference,random_reference,1.9716972631843077,0.9782688637281692
synthetic_niah_85,niah_single_1,64,26,H1,selector_00_attention_only,attention_only,1.8065457846259256,0.8066217407644557
synthetic_niah_85,niah_single_1,64,26,H2,selector_00_attention_only,attention_only,1.6296950083734267,0.629337944765792
synthetic_niah_85,niah_single_1,64,26,H3,selector_00_attention_only,attention_only,1.8362001699245534,0.8366243022370348
synthetic_niah_85,niah_single_1,64,26,H1,selector_01_aov,aov,1.7861386696787258,0.7861349096590143
synthetic_niah_85,niah_single_1,64,26,H2,selector_01_aov,aov,1.6776792523011672,0.6776985159851601
synthetic_niah_85,niah_single_1,64,26,H3,selector_01_aov,aov,1.6690462121986214,0.6690583488378508
synthetic_niah_85,niah_single_1,64,26,H1,selector_02_aor,aor,1.7509689501500674,0.7508943852315465
synthetic_niah_85,niah_single_1,64,26,H2,selector_02_aor,aor,1.6976066383448187,0.6975871615963282
synthetic_niah_85,niah_single_1,64,26,H3,selector_02_aor,aor,1.7745684682116019,0.7745615193403201
synthetic_niah_85,niah_single_1,64,26,H1,selector_03_v_ridge,v_ridge,2.002625237715113,1.0024787249622462
synthetic_niah_85,niah_single_1,64,26,H2,selector_03_v_ridge,v_ridge,1.9344244330678757,0.9340620553767043
synthetic_niah_85,niah_single_1,64,26,H3,selector_03_v_ridge,v_ridge,2.0090446658168113,1.008919885823531
synthetic_niah_85,niah_single_1,64,26,H1,selector_04_snapkv,snapkv,2.0102247153262005,1.0105212477159413
synthetic_niah_85,niah_single_1,64,26,H2,selector_04_snapkv,snapkv,1.9967975268001572,0.9968157298523088
synthetic_niah_85,niah_single_1,64,26,H3,selector_04_snapkv,snapkv,2.022690523529524,1.0229842738654902
synthetic_niah_85,niah_single_1,64,26,H1,selector_05_old_stale_core,old_stale_core,2.0463369409419228,1.046540652239116
synthetic_niah_85,niah_single_1,64,26,H2,selector_05_old_stale_core,old_stale_core,1.942759869585787,0.942917209272155
synthetic_niah_85,niah_single_1,64,26,H3,selector_05_old_stale_core,old_stale_core,2.038800391575274,1.0391366949734593
synthetic_niah_85,niah_single_1,64,26,H1,selector_06_fresh_core,fresh_core,1.9843568676394534,0.9844455464435516
synthetic_niah_85,niah_single_1,64,26,H2,selector_06_fresh_core,fresh_core,1.9313327757261831,0.9311364501283397
synthetic_niah_85,niah_single_1,64,26,H3,selector_06_fresh_core,fresh_core,1.9419535779328896,0.9422152331722674
synthetic_niah_85,niah_single_1,64,26,H1,selector_07_random_reference,random_reference,1.9956336911487667,0.9986846982834144
synthetic_niah_85,niah_single_1,64,26,H2,selector_07_random_reference,random_reference,1.982331553865507,0.9852460354017295
synthetic_niah_85,niah_single_1,64,26,H3,selector_07_random_reference,random_reference,2.0013975855183648,1.004435516240434
